Elements,Fractions,aflow__agl_thermal_conductivity_300K,aflow__agl_thermal_conductivity_300K UNC,Prop0 Loss,decomposition_energy,decomposition_energy UNC,Prop1 Loss
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.7116399  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.0137894  0.00466656 0.         0.         0.00848328
 0.         0.00102755 0.01143191 0.         0.         0.
 0.         0.         0.         0.         0.00388633 0.
 0.00179331 0.00506371 0.         0.         0.         0.01664518
 0.00356468 0.         0.         0.         0.         0.00800385
 0.00252857 0.         0.00111254 0.         0.         0.
 0.01558163 0.00425833 0.         0.         0.         0.
 0.         0.01261243 0.         0.00392356 0.         0.
 0.         0.14046513 0.         0.         0.00171132 0.00537641
 0.         0.         0.00793196 0.         0.00194755 0.00483439
 0.00772049 0.         0.         0.        ]",0.6135878562927246,0.12053392827510834,99999.4375,-0.010104704648256302,0.005764785688370466,999.6979370117188
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.70976657 0.         0.         0.         0.00134365 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01368862 0.0042725  0.         0.         0.00891696
 0.         0.         0.01190165 0.         0.         0.
 0.         0.         0.         0.         0.00363383 0.
 0.00170887 0.0054487  0.         0.         0.         0.01771213
 0.00375898 0.         0.         0.         0.         0.00826659
 0.00231265 0.         0.         0.         0.         0.
 0.01543355 0.00369885 0.         0.00111392 0.         0.
 0.         0.0130433  0.00116111 0.00324495 0.         0.
 0.         0.13780218 0.         0.         0.00191116 0.00536503
 0.         0.         0.00817651 0.         0.00183156 0.00512509
 0.0083233  0.00103778 0.         0.        ]",0.6398615837097168,0.11897401511669159,99999.4375,-0.007638532668352127,0.005787631496787071,999.70849609375
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.70190287 0.         0.00102506 0.         0.00195342 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01371398 0.00403313 0.         0.         0.00945179
 0.         0.         0.01251919 0.         0.00104217 0.00115706
 0.         0.         0.00129829 0.         0.00373178 0.
 0.00193767 0.00603418 0.         0.         0.         0.01881901
 0.00415705 0.         0.         0.         0.         0.00865996
 0.00231798 0.         0.         0.         0.         0.
 0.01524553 0.00334918 0.         0.00138027 0.         0.
 0.         0.01342097 0.00167796 0.00275789 0.         0.
 0.         0.13425198 0.         0.         0.00232752 0.00554527
 0.         0.         0.00855944 0.         0.00182029 0.00556581
 0.00912285 0.00122044 0.         0.        ]",0.674138069152832,0.11982151120901108,99999.4453125,-0.003165755420923233,0.007473538629710674,999.7276611328125
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6990184  0.         0.         0.         0.00224442 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01370456 0.00371682 0.         0.         0.00996903
 0.         0.         0.01319711 0.         0.00132599 0.00123693
 0.         0.         0.00120012 0.         0.00366056 0.
 0.00212858 0.00661186 0.         0.00109472 0.         0.02000461
 0.00448031 0.         0.         0.         0.         0.00900223
 0.00224298 0.         0.         0.         0.         0.
 0.01509578 0.00291979 0.         0.00151304 0.         0.
 0.         0.01377305 0.00190926 0.00209093 0.         0.
 0.         0.13178116 0.         0.         0.00276617 0.00565015
 0.         0.         0.00889114 0.         0.0016181  0.00593986
 0.00986848 0.00134385 0.         0.        ]",0.6751217842102051,0.11764944344758987,99999.4453125,-0.004603471606969833,0.007497973740100861,999.7214965820312
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6982026  0.         0.         0.         0.00227573 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01364202 0.00331614 0.         0.         0.01045332
 0.         0.         0.013837   0.         0.00136023 0.
 0.         0.         0.         0.         0.00343474 0.00104759
 0.00225148 0.0071879  0.         0.00108295 0.         0.02121653
 0.00473479 0.         0.         0.         0.         0.00928748
 0.00210976 0.         0.         0.         0.         0.
 0.014933   0.00242373 0.         0.00152496 0.         0.
 0.00107711 0.01406691 0.00192438 0.00126623 0.         0.
 0.         0.12979995 0.         0.         0.00318051 0.00571569
 0.         0.         0.00916174 0.         0.00127971 0.0062753
 0.01053338 0.00139708 0.         0.        ]",0.6665525436401367,0.12155560404062271,99999.4453125,-0.007646147161722183,0.006240373477339745,999.7084350585938
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6989962  0.         0.         0.         0.00213739 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01354503 0.00286962 0.         0.         0.01091639
 0.         0.         0.01446672 0.         0.00130851 0.
 0.         0.         0.         0.         0.00318973 0.
 0.00231715 0.0077994  0.         0.         0.         0.02245568
 0.0049514  0.         0.         0.         0.         0.00954687
 0.00194051 0.         0.         0.         0.         0.
 0.01476038 0.00189933 0.         0.00145039 0.00114264 0.
 0.0011002  0.01433471 0.00186437 0.         0.00102566 0.
 0.         0.12817991 0.         0.         0.00355583 0.00574314
 0.         0.         0.00939028 0.         0.         0.00656662
 0.01114189 0.00140404 0.         0.        ]",0.6474704742431641,0.11822982132434845,99999.4453125,-0.007484767585992813,0.005937505979090929,999.7091674804688
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6954973  0.         0.         0.         0.00195494 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01353414 0.00252387 0.         0.         0.0114354
 0.         0.         0.01514211 0.         0.00135374 0.
 0.         0.         0.         0.         0.00320249 0.
 0.00257969 0.00853554 0.         0.         0.         0.02367077
 0.00529518 0.         0.         0.         0.         0.00984322
 0.0019008  0.         0.         0.         0.         0.
 0.01455761 0.00153269 0.         0.00144708 0.00134859 0.
 0.00114948 0.01455024 0.00195856 0.         0.00110554 0.
 0.         0.12592883 0.         0.         0.0040785  0.00587019
 0.         0.         0.0096847  0.         0.         0.00693758
 0.01188723 0.00149408 0.         0.        ]",0.6485724449157715,0.11827418953180313,99999.4453125,-0.007546555250883102,0.005952002946287394,999.7088623046875
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6891885  0.         0.         0.         0.00173514 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01361558 0.00227595 0.         0.         0.01200906
 0.         0.         0.01586787 0.         0.00148304 0.
 0.         0.         0.         0.         0.00344422 0.
 0.00301417 0.0093816  0.         0.         0.         0.02487749
 0.00575416 0.         0.         0.         0.         0.01017972
 0.00197726 0.         0.         0.         0.         0.
 0.01435121 0.00131363 0.         0.00150743 0.00155365 0.
 0.00122092 0.01473446 0.00218378 0.00111124 0.00124803 0.
 0.         0.12331916 0.         0.         0.00472358 0.00609036
 0.         0.         0.01004308 0.         0.         0.00738213
 0.012756   0.00165758 0.         0.        ]",0.6552753448486328,0.11895108968019485,99999.4453125,-0.007521260529756546,0.005737197585403919,999.708984375
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6825545  0.         0.         0.         0.00145988 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01373958 0.00207518 0.         0.         0.0125903
 0.         0.         0.01659585 0.         0.00162982 0.
 0.         0.         0.         0.         0.00381659 0.
 0.00354342 0.0103083  0.         0.         0.         0.02609169
 0.00627997 0.         0.         0.         0.         0.01052147
 0.00210144 0.         0.         0.         0.         0.
 0.01414703 0.00117674 0.         0.0015713  0.00171099 0.
 0.00127134 0.01489938 0.00242672 0.00175709 0.00139911 0.
 0.         0.12074273 0.         0.         0.00542584 0.00635634
 0.         0.         0.01042046 0.         0.         0.00786232
 0.01367678 0.00184783 0.         0.        ]",0.6581487655639648,0.11907190829515457,99999.4453125,-0.007618021219968796,0.005765337031334639,999.7085571289062
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6764248  0.         0.         0.         0.00110651 0.
 0.         0.         0.         0.         0.         0.
 0.         0.01383841 0.00187117 0.         0.         0.0131381
 0.         0.         0.0172778  0.         0.0017472  0.
 0.         0.         0.         0.         0.00422235 0.
 0.00408716 0.01127094 0.         0.         0.         0.02729373
 0.00681743 0.         0.         0.         0.         0.01082972
 0.00221968 0.         0.         0.         0.         0.
 0.01393029 0.00106116 0.         0.00159305 0.00178245 0.
 0.00126519 0.01503463 0.00260917 0.00228801 0.0015141  0.
 0.         0.11829779 0.         0.         0.00612835 0.00661941
 0.         0.         0.01077517 0.         0.         0.00834134
 0.01458642 0.0020284  0.         0.        ]",0.6608667373657227,0.11919552832841873,99999.4453125,-0.007702860981225967,0.005792228505015373,999.7081909179688
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6716137  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01389551 0.00164348 0.         0.         0.01365009
 0.         0.         0.01791086 0.         0.00181274 0.
 0.         0.         0.         0.         0.00462483 0.
 0.004632   0.01225858 0.         0.         0.         0.02849806
 0.00735012 0.         0.         0.         0.         0.01110026
 0.00230879 0.         0.         0.         0.         0.
 0.01370359 0.         0.         0.00155669 0.00176028 0.
 0.00119228 0.01514975 0.00270265 0.00268835 0.00157676 0.
 0.         0.11609615 0.         0.0010364  0.00681357 0.00686095
 0.         0.         0.01109754 0.         0.         0.00881006
 0.01547091 0.00218495 0.         0.        ]",0.6727375984191895,0.11615066975355148,99999.4453125,-0.007258150726556778,0.005491929594427347,999.7101440429688
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.67060834 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01369892 0.00129154 0.         0.         0.01400088
 0.         0.         0.01839446 0.         0.00166993 0.
 0.         0.         0.         0.         0.00485454 0.
 0.00500389 0.01321682 0.         0.         0.         0.02972466
 0.00779476 0.         0.         0.         0.         0.01124906
 0.00223857 0.         0.         0.         0.         0.
 0.01345037 0.         0.         0.00135686 0.00155476 0.
 0.         0.0152173  0.00251969 0.00282788 0.00149244 0.
 0.         0.11445501 0.         0.         0.00740126 0.00699097
 0.         0.         0.01130469 0.         0.         0.00920699
 0.01622636 0.00224901 0.         0.        ]",0.6521430015563965,0.114631786942482,99999.4453125,-0.008016284555196762,0.005687685217708349,999.7068481445312
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6703454  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01325442 0.         0.         0.         0.0142002
 0.         0.         0.01868786 0.         0.00139923 0.
 0.         0.         0.00107458 0.         0.00493808 0.
 0.00520428 0.01409614 0.         0.         0.         0.03087329
 0.00814745 0.         0.         0.         0.         0.01125776
 0.00203013 0.         0.         0.         0.         0.
 0.01312674 0.         0.         0.         0.00117654 0.
 0.         0.01519033 0.00210244 0.00272994 0.00126814 0.
 0.         0.1128669  0.         0.         0.00791193 0.00700972
 0.         0.         0.01139067 0.         0.00111803 0.00952619
 0.01684822 0.00222539 0.         0.        ]",0.7067112922668457,0.11548276245594025,99999.4453125,-0.006928209215402603,0.0067105344496667385,999.7115478515625
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6774274  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01235791 0.         0.         0.         0.01419369
 0.         0.         0.0188256  0.         0.         0.00113879
 0.         0.         0.         0.         0.00456885 0.
 0.0050555  0.01487039 0.         0.         0.         0.03209762
 0.00827954 0.         0.         0.         0.         0.01106057
 0.00153319 0.         0.         0.         0.         0.
 0.01271919 0.         0.         0.         0.         0.
 0.         0.01509804 0.00114453 0.00213656 0.         0.
 0.         0.11229818 0.         0.         0.00821958 0.0067794
 0.         0.         0.01125868 0.         0.         0.00966321
 0.01728377 0.00198992 0.         0.        ]",0.6043272018432617,0.11434342712163925,99999.4375,-0.010097112506628036,0.0064008235931396484,999.6979370117188
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6831093  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01123193 0.         0.         0.         0.01408712
 0.         0.         0.01877886 0.         0.         0.
 0.         0.         0.         0.         0.00411691 0.
 0.00477203 0.01555207 0.         0.         0.         0.03317017
 0.0083483  0.         0.         0.         0.         0.01076762
 0.         0.         0.         0.         0.         0.
 0.01220259 0.         0.00104217 0.         0.         0.
 0.         0.01489296 0.         0.00138819 0.         0.
 0.         0.11148396 0.         0.         0.00849552 0.00646663
 0.         0.         0.01102011 0.         0.         0.00976716
 0.01761885 0.00168751 0.         0.        ]",0.654423713684082,0.12058964371681213,99999.4453125,-0.0101252980530262,0.005755433347076178,999.6978149414062
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6884389  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.00996868 0.         0.         0.         0.0139438
 0.         0.         0.0186515  0.         0.         0.
 0.         0.         0.         0.         0.0036939  0.
 0.00442018 0.01622043 0.         0.         0.         0.03419256
 0.00843075 0.         0.         0.         0.         0.01039586
 0.         0.         0.         0.         0.         0.
 0.01167287 0.         0.         0.         0.         0.
 0.         0.01464265 0.         0.         0.         0.
 0.         0.11057969 0.         0.         0.00875477 0.0061311
 0.         0.         0.01073052 0.         0.         0.00984573
 0.0179158  0.00137042 0.         0.        ]",0.6047163009643555,0.11140350252389908,99999.4375,-0.010931361466646194,0.0070760371163487434,999.6943969726562
"['Tl', 'Li', 'Be', 'B', 'C', 'N', 'O', 'F', 'Na', 'Mg', 'Al', 'Si', 'P', 'S', 'Cl', 'K', 'Ca', 'Sc', 'Ti', 'V', 'Cr', 'Mn', 'Fe', 'Co', 'Ni', 'Cu', 'Zn', 'Ga', 'Ge', 'As', 'Se', 'Br', 'Rb', 'Sr', 'Y', 'Nb', 'Mo', 'Tc', 'Ru', 'Rh', 'Pd', 'Ag', 'Cd', 'In', 'Sn', 'Sb', 'Te', 'I', 'Cs', 'Ba', 'La', 'Ce', 'Pr', 'Nd', 'Sm', 'Eu', 'Gd', 'Tb', 'Dy', 'Ho', 'Er', 'Tm', 'Yb', 'Lu', 'Hf', 'Ta', 'W', 'Re', 'Os', 'Ir', 'Pt', 'Au', 'Hg', 'Pb', 'Bi', 'Po']","[0.6901773  0.         0.         0.         0.00119769 0.
 0.         0.         0.         0.         0.         0.
 0.         0.00855545 0.         0.         0.         0.01370065
 0.         0.         0.01838546 0.         0.         0.
 0.         0.         0.         0.         0.0032682  0.
 0.00400255 0.01672944 0.         0.         0.         0.03507426
 0.00844928 0.         0.         0.         0.         0.00997716
 0.         0.         0.         0.         0.         0.
 0.01099414 0.         0.         0.         0.00135067 0.
 0.         0.01422955 0.00196205 0.         0.         0.
 0.         0.10912094 0.         0.         0.00902715 0.00566247
 0.         0.         0.01034417 0.         0.         0.00987128
 0.01792016 0.         0.         0.        ]",0.6621999740600586,0.12603424489498138,99999.4453125,-0.011002730578184128,0.006630769930779934,999.694091796875
