Elements,Fractions,aflow__ael_bulk_modulus_vrh,aflow__ael_bulk_modulus_vrh UNC,Prop0 Loss,aflow__agl_thermal_conductivity_300K,aflow__agl_thermal_conductivity_300K UNC,Prop1 Loss
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.10573228 0.09842372 0.10800227 0.10816069 0.5796801 ],74.99523162841797,6.4511332511901855,100000.515625,6.0412445068359375,0.8701508641242981,99999.9453125
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.10313687 0.0951549  0.10588621 0.10582197 0.5899992 ],75.31430053710938,6.529121398925781,100000.515625,5.99965763092041,0.8647657632827759,99999.9375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.10052522 0.09192199 0.10381124 0.1034904  0.60025036],75.64836120605469,6.610245704650879,100000.5078125,5.95993185043335,0.8598876595497131,99999.9375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.09789833 0.08872336 0.10176669 0.10116041 0.6104503 ],76.00021362304688,6.692910194396973,100000.5,5.920462608337402,0.8552978038787842,99999.9296875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.09527043 0.08556996 0.09975136 0.0988357  0.6205717 ],76.35665893554688,6.775475025177002,100000.5,5.883189678192139,0.8513259291648865,99999.9296875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.0926469  0.08246668 0.09776025 0.09652209 0.63060325],76.71188354492188,6.858663082122803,100000.4921875,5.843722343444824,0.8470035195350647,99999.921875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.0900365  0.0794168  0.09579264 0.09421593 0.6405374 ],77.06336212158203,6.94101619720459,100000.484375,5.806705951690674,0.8430862426757812,99999.921875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.08746766 0.07643793 0.09386063 0.09193685 0.6502962 ],77.397216796875,7.019864559173584,100000.484375,5.772375583648682,0.8394812941551208,99999.921875
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.08495127 0.07354036 0.09196814 0.08968997 0.65984935],77.70071411132812,7.096033573150635,100000.4765625,5.739409923553467,0.8357922434806824,99999.9140625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.08249548 0.07073892 0.0901177  0.08748114 0.669166  ],77.9913101196289,7.1692214012146,100000.4765625,5.710300445556641,0.8323673009872437,99999.9140625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.08011565 0.06803729 0.08831528 0.08532387 0.6782072 ],78.2386474609375,7.242374420166016,100000.46875,5.6823601722717285,0.8289686441421509,99999.90625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.07782649 0.06544618 0.08656693 0.08322395 0.6869356 ],78.46377563476562,7.312488555908203,100000.46875,5.655518054962158,0.8257588148117065,99999.90625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.07562751 0.06296649 0.08487104 0.08118565 0.6953485 ],78.66814422607422,7.3794145584106445,100000.4609375,5.628442287445068,0.8226948380470276,99999.90625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.07351817 0.06059765 0.08322525 0.07920965 0.7034485 ],78.8489990234375,7.439477443695068,100000.4609375,5.6023030281066895,0.8200061321258545,99999.90625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.07150377 0.05834006 0.08163173 0.07730551 0.7112181 ],79.009765625,7.497678756713867,100000.4609375,5.576972007751465,0.8176437616348267,99999.8984375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.06958181 0.05618988 0.08008911 0.07547412 0.7186643 ],79.15157318115234,7.553497314453125,100000.453125,5.551901340484619,0.8154812455177307,99999.8984375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.06774922 0.05414099 0.07859622 0.07371394 0.72579885],79.27537536621094,7.60631799697876,100000.453125,5.526498317718506,0.8133779168128967,99999.8984375
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.06600237 0.05219174 0.0771533  0.0720251  0.73262674],79.38511657714844,7.656885623931885,100000.453125,5.5018696784973145,0.8114930391311646,99999.890625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.06433803 0.05033877 0.07575903 0.0704058  0.7391576 ],79.48236083984375,7.705193519592285,100000.453125,5.478102684020996,0.8098063468933105,99999.890625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.06275187 0.04857623 0.07441087 0.06885387 0.74540645],79.56694030761719,7.752159118652344,100000.453125,5.454456329345703,0.8082186579704285,99999.890625
"['Li', 'Be', 'Na', 'Mg', 'O']",[0.06124203 0.04690233 0.07311121 0.06737002 0.7513737 ],79.63725280761719,7.7962541580200195,100000.4453125,5.431876182556152,0.8067190051078796,99999.890625
