Elements,Fractions,aflow__ael_bulk_modulus_vrh,aflow__ael_bulk_modulus_vrh UNC,Prop0 Loss,aflow__agl_thermal_conductivity_300K,aflow__agl_thermal_conductivity_300K UNC,Prop1 Loss
"['Li', 'Be', 'Na', 'Mg']",[0.3747457  0.09304304 0.08873245 0.44347814],36.36317443847656,2.742889642715454,100001.09375,2.1641616821289062,0.4136274456977844,99999.5859375
"['Li', 'Be', 'Na', 'Mg']",[0.3735091  0.09055683 0.08600455 0.44992888],36.34001159667969,2.7481350898742676,100001.09375,2.123668670654297,0.402180939912796,99999.578125
"['Li', 'Be', 'Na', 'Mg']",[0.37193435 0.08819558 0.08340793 0.4564615 ],36.31349182128906,2.754026174545288,100001.1015625,2.087052345275879,0.39106082916259766,99999.578125
"['Li', 'Be', 'Na', 'Mg']",[0.37008774 0.08596341 0.08094551 0.4630027 ],36.28558349609375,2.760533571243286,100001.1015625,2.052969455718994,0.38064563274383545,99999.5703125
"['Li', 'Be', 'Na', 'Mg']",[0.36796996 0.08385249 0.07860922 0.46956772],36.257469177246094,2.7675485610961914,100001.1015625,2.021059513092041,0.37087568640708923,99999.5703125
"['Li', 'Be', 'Na', 'Mg']",[0.3656182  0.0818615  0.07639555 0.47612417],36.227317810058594,2.774963855743408,100001.1015625,1.991370677947998,0.3616885244846344,99999.5703125
"['Li', 'Be', 'Na', 'Mg']",[0.36308604 0.07998627 0.07430039 0.4826267 ],36.19462585449219,2.782824754714966,100001.1015625,1.963280200958252,0.35316044092178345,99999.5625
"['Li', 'Be', 'Na', 'Mg']",[0.36037493 0.07821762 0.07231617 0.4890907 ],36.160545349121094,2.7912890911102295,100001.1015625,1.9356670379638672,0.3450901508331299,99999.5625
"['Li', 'Be', 'Na', 'Mg']",[0.3574823  0.076547   0.07043403 0.49553603],36.121009826660156,2.79996657371521,100001.1015625,1.9087786674499512,0.3375779688358307,99999.5625
"['Li', 'Be', 'Na', 'Mg']",[0.3544293  0.07496935 0.06864972 0.50195104],36.077476501464844,2.809014081954956,100001.1015625,1.8818049430847168,0.33045104146003723,99999.5546875
"['Li', 'Be', 'Na', 'Mg']",[0.35119632 0.07347426 0.06695376 0.50837505],36.03045654296875,2.818495273590088,100001.1015625,1.8543906211853027,0.3234829902648926,99999.5546875
"['Li', 'Be', 'Na', 'Mg']",[0.34779352 0.0720553  0.06533936 0.5148113 ],35.97864532470703,2.828526735305786,100001.1015625,1.8267874717712402,0.3166353702545166,99999.5546875
"['Li', 'Be', 'Na', 'Mg']",[0.3442513  0.07070848 0.06380224 0.5212374 ],35.924041748046875,2.838865041732788,100001.1015625,1.8001770973205566,0.30943796038627625,99999.546875
"['Li', 'Be', 'Na', 'Mg']",[0.3405827  0.06942914 0.06233798 0.5276496 ],35.86915588378906,2.849445343017578,100001.1015625,1.77410888671875,0.3026033043861389,99999.546875
"['Li', 'Be', 'Na', 'Mg']",[0.33681658 0.06821287 0.06094266 0.5340273 ],35.813255310058594,2.8602640628814697,100001.1015625,1.7485127449035645,0.29618367552757263,99999.546875
"['Li', 'Be', 'Na', 'Mg']",[0.33295554 0.06705342 0.05961041 0.54038   ],35.757225036621094,2.871201515197754,100001.109375,1.7239084243774414,0.2900494635105133,99999.5390625
"['Li', 'Be', 'Na', 'Mg']",[0.3290633  0.06595077 0.05834119 0.5466442 ],35.70025634765625,2.882516622543335,100001.109375,1.7007479667663574,0.2843078076839447,99999.5390625
"['Li', 'Be', 'Na', 'Mg']",[0.32515195 0.06490119 0.05713144 0.5528149 ],35.64324951171875,2.894054412841797,100001.109375,1.678398609161377,0.2789495289325714,99999.5390625
"['Li', 'Be', 'Na', 'Mg']",[0.32123336 0.06390226 0.05597816 0.5588857 ],35.5853271484375,2.9057395458221436,100001.109375,1.656672477722168,0.2740557789802551,99999.5390625
"['Li', 'Be', 'Na', 'Mg']",[0.31731543 0.06295117 0.05487764 0.5648553 ],35.52879333496094,2.9174416065216064,100001.109375,1.6355886459350586,0.2695077955722809,99999.53125
"['Li', 'Be', 'Na', 'Mg']",[0.31340876 0.06204499 0.0538268  0.57071894],35.472816467285156,2.929262399673462,100001.109375,1.6152253150939941,0.26529625058174133,99999.53125
"['Li', 'Be', 'Na', 'Mg']",[0.30951193 0.0611803  0.05282183 0.5764854 ],35.41600799560547,2.941060781478882,100001.109375,1.5957622528076172,0.2613423764705658,99999.53125
"['Li', 'Be', 'Na', 'Mg']",[0.3056894  0.06036216 0.05186623 0.5820817 ],35.360939025878906,2.952627182006836,100001.109375,1.5777039527893066,0.25761550664901733,99999.53125
"['Li', 'Be', 'Na', 'Mg']",[0.30188167 0.05958309 0.05095155 0.5875831 ],35.311126708984375,2.963602304458618,100001.109375,1.559420108795166,0.25409752130508423,99999.5234375
"['Li', 'Be', 'Na', 'Mg']",[0.29805332 0.05883676 0.05007198 0.59303737],35.26377868652344,2.9747025966644287,100001.1171875,1.5410737991333008,0.25076159834861755,99999.5234375
"['Li', 'Be', 'Na', 'Mg']",[0.29418263 0.05811806 0.04922334 0.59847546],35.21837615966797,2.9859061241149902,100001.1171875,1.5225577354431152,0.2475622594356537,99999.5234375
"['Li', 'Be', 'Na', 'Mg']",[0.29025912 0.05742298 0.04840213 0.6039153 ],35.173377990722656,2.997298002243042,100001.1171875,1.5038604736328125,0.24454568326473236,99999.5234375
"['Li', 'Be', 'Na', 'Mg']",[0.28628242 0.05674957 0.04760648 0.6093611 ],35.13334655761719,3.008687734603882,100001.1171875,1.4849514961242676,0.2416740506887436,99999.5234375
"['Li', 'Be', 'Na', 'Mg']",[0.2821822  0.05608729 0.04682793 0.6149021 ],35.09754943847656,3.0202300548553467,100001.1171875,1.4655532836914062,0.23875899612903595,99999.515625
"['Li', 'Be', 'Na', 'Mg']",[0.27794734 0.05543424 0.04606416 0.6205538 ],35.06324005126953,3.032172441482544,100001.1171875,1.446155071258545,0.23572911322116852,99999.515625
"['Li', 'Be', 'Na', 'Mg']",[0.27362457 0.05479367 0.04531768 0.6262636 ],35.030242919921875,3.044710636138916,100001.1171875,1.4265589714050293,0.23279160261154175,99999.515625
"['Li', 'Be', 'Na', 'Mg']",[0.26918885 0.0541608  0.0445836  0.63206625],34.99775695800781,3.057570457458496,100001.1171875,1.405982494354248,0.2298603057861328,99999.515625
"['Li', 'Be', 'Na', 'Mg']",[0.26463285 0.05353329 0.04386012 0.63797325],34.96794891357422,3.0706162452697754,100001.1171875,1.3842253684997559,0.22695167362689972,99999.5078125
"['Li', 'Be', 'Na', 'Mg']",[0.25996685 0.05291041 0.04314671 0.6439756 ],34.94110870361328,3.0836856365203857,100001.1171875,1.3629155158996582,0.2239738255739212,99999.5078125
"['Li', 'Be', 'Na', 'Mg']",[0.25517023 0.05228826 0.04244017 0.6501009 ],34.91547393798828,3.0970654487609863,100001.1171875,1.34051513671875,0.22095638513565063,99999.5078125
"['Li', 'Be', 'Na', 'Mg']",[0.2502497  0.05166586 0.04173982 0.6563441 ],34.89080047607422,3.110870599746704,100001.1171875,1.317701816558838,0.2178909331560135,99999.5078125
"['Li', 'Be', 'Na', 'Mg']",[0.24523029 0.05104372 0.04104595 0.6626796 ],34.86669921875,3.1245827674865723,100001.1171875,1.2936148643493652,0.21488720178604126,99999.5
"['Li', 'Be', 'Na', 'Mg']",[0.24009891 0.05041892 0.04035625 0.6691255 ],34.843406677246094,3.1388237476348877,100001.1171875,1.2676372528076172,0.21175596117973328,99999.5
"['Li', 'Be', 'Na', 'Mg']",[0.23482598 0.04978826 0.03966816 0.6757172 ],34.81952667236328,3.1537911891937256,100001.1171875,1.2424530982971191,0.20861957967281342,99999.5
"['Li', 'Be', 'Na', 'Mg']",[0.22953899 0.04916368 0.03899104 0.6823059 ],34.79346466064453,3.16890025138855,100001.1171875,1.2181119918823242,0.20571009814739227,99999.4921875
"['Li', 'Be', 'Na', 'Mg']",[0.22425646 0.04854594 0.03832501 0.68887216],34.768211364746094,3.184399127960205,100001.1171875,1.194699764251709,0.20303840935230255,99999.4921875
"['Li', 'Be', 'Na', 'Mg']",[0.2190185  0.04793785 0.03767239 0.6953708 ],34.743560791015625,3.1991429328918457,100001.125,1.172368049621582,0.2005477249622345,99999.4921875
"['Li', 'Be', 'Na', 'Mg']",[0.2138431  0.04733957 0.03703311 0.7017838 ],34.717445373535156,3.2135009765625,100001.125,1.1504302024841309,0.1982654333114624,99999.4921875
"['Li', 'Be', 'Na', 'Mg']",[0.20875254 0.0467535  0.03640836 0.7080851 ],34.69133758544922,3.2279446125030518,100001.125,1.129411220550537,0.19622653722763062,99999.484375
"['Li', 'Be', 'Na', 'Mg']",[0.20377146 0.04618109 0.03579923 0.71424776],34.66510009765625,3.2424099445343018,100001.125,1.1094017028808594,0.1944398134946823,99999.484375
"['Li', 'Be', 'Na', 'Mg']",[0.19890848 0.04562239 0.0352056  0.7202631 ],34.639678955078125,3.256575345993042,100001.125,1.090883731842041,0.19276033341884613,99999.484375
"['Li', 'Be', 'Na', 'Mg']",[0.19421306 0.04508262 0.03463142 0.7260725 ],34.61454772949219,3.26959490776062,100001.125,1.0740981101989746,0.19127556681632996,99999.484375
"['Li', 'Be', 'Na', 'Mg']",[0.18970077 0.04456358 0.03407788 0.7316574 ],34.592926025390625,3.281785249710083,100001.125,1.0587983131408691,0.18993642926216125,99999.4765625
"['Li', 'Be', 'Na', 'Mg']",[0.18534404 0.04405933 0.03354105 0.7370551 ],34.57634735107422,3.293483257293701,100001.125,1.0444636344909668,0.18873225152492523,99999.4765625
"['Li', 'Be', 'Na', 'Mg']",[0.18115273 0.04357148 0.03302182 0.7422536 ],34.557884216308594,3.3048791885375977,100001.125,1.031080722808838,0.18764056265354156,99999.4765625
"['Li', 'Be', 'Na', 'Mg']",[0.17713536 0.04310191 0.03252128 0.7472411 ],34.540863037109375,3.315709114074707,100001.125,1.018873691558838,0.1867331564426422,99999.4765625
"['Li', 'Be', 'Na', 'Mg']",[0.17328678 0.04264997 0.03203866 0.75202423],34.523902893066406,3.3262381553649902,100001.125,1.0074009895324707,0.18591612577438354,99999.4765625
"['Li', 'Be', 'Na', 'Mg']",[0.16960928 0.0422164  0.03157409 0.75659984],34.50695037841797,3.3365731239318848,100001.125,0.9967007637023926,0.1851799190044403,99999.4765625
"['Li', 'Be', 'Na', 'Mg']",[0.16610229 0.04180162 0.03112756 0.76096815],34.49085998535156,3.3464295864105225,100001.125,0.9873032569885254,0.18447907269001007,99999.4765625
"['Li', 'Be', 'Na', 'Mg']",[0.16280876 0.04141288 0.03070404 0.76507396],34.474952697753906,3.3558599948883057,100001.125,0.979794979095459,0.18379291892051697,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.15973732 0.04105236 0.03030476 0.7689052 ],34.459938049316406,3.3649909496307373,100001.125,0.9734134674072266,0.18315808475017548,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.15686642 0.04071764 0.02992755 0.772488  ],34.44629669189453,3.3737633228302,100001.125,0.9674978256225586,0.182597815990448,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.1541838  0.0404079  0.02957144 0.77583647],34.43196105957031,3.3818359375,100001.125,0.9619836807250977,0.18212345242500305,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.15167856 0.04012236 0.02923563 0.7789631 ],34.41827392578125,3.389320135116577,100001.125,0.9569010734558105,0.18167850375175476,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.149333   0.03985884 0.0289183  0.7818895 ],34.40519714355469,3.3964428901672363,100001.125,0.9529685974121094,0.18127845227718353,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.14716531 0.03962147 0.02862198 0.78459084],34.39311218261719,3.402949094772339,100001.125,0.9494404792785645,0.18092602491378784,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.1451672  0.03940955 0.02834595 0.78707695],34.38179016113281,3.4089224338531494,100001.125,0.9462499618530273,0.18061451613903046,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.14332262 0.03922097 0.02808848 0.7893676 ],34.371490478515625,3.414545774459839,100001.125,0.9433650970458984,0.18033422529697418,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.14161687 0.03905378 0.02784793 0.791481  ],34.363502502441406,3.4196414947509766,100001.125,0.9407591819763184,0.18008898198604584,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.14145572 0.03903845 0.02782501 0.79168046],34.3629150390625,3.420107841491699,100001.125,0.9405155181884766,0.18006621301174164,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.14130256 0.03902442 0.02780308 0.7918695 ],34.362388610839844,3.420549154281616,100001.125,0.9402871131896973,0.1800445020198822,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.14115657 0.03901157 0.02778205 0.79204947],34.36187744140625,3.420970916748047,100001.125,0.9400696754455566,0.18002398312091827,99999.46875
"['Li', 'Be', 'Na', 'Mg']",[0.14101702 0.03899977 0.02776181 0.79222107],34.36140441894531,3.4213719367980957,100001.125,0.9398627281188965,0.1800043284893036,99999.46875
